Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
19;Championat de France;Exterieur;Victoire;Angers;Capitaine;Starter;S. Michel;27;8;0,13;27,13;1;6;0,166666667;1;3;0,333333333;0;3;0;0;2;0;;;;;;;;2;0;4;4;2;2;2;0;0;3;1;4;1;17;S. Michel(C)
19;Championat de France;Exterieur;Victoire;Angers;;Starter;P. Astier;34;35;0,58;34,58;3;7;0,428571429;3;6;0,5;0;1;0;4;4;1;;;;;;;;10;0;6;6;6;5;2;0;0;0;5;15;15;18;P. Astier
19;Championat de France;Exterieur;Victoire;Angers;;Starter;K. Alexander;21;50;0,83;21,83;9;11;0,818181818;9;11;0,818181818;0;0;;1;1;1;;;;;;;;19;4;2;6;2;1;0;1;1;1;2;5;25;40;K. Alexander
19;Championat de France;Exterieur;Victoire;Angers;;Banc;S. Colley;17;32;0,53;17,53;0;3;0;0;0;;0;3;0;0;0;;;;;;;;;0;1;3;4;2;1;0;0;0;3;1;2;2;7;S. Colley
19;Championat de France;Exterieur;Victoire;Angers;;Banc;A. Filip;16;53;0,88;16,88;6;6;1;6;6;1;0;0;;2;3;0,666666667;;;;;;;;14;2;3;5;0;1;1;0;0;2;3;8;18;11;A. Filip
19;Championat de France;Exterieur;Victoire;Angers;;Banc;C. Collin;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;20;C. Collin
19;Championat de France;Exterieur;Victoire;Angers;;Banc;A. Spanou;25;1;0,02;25,02;4;11;0,363636364;3;6;0,5;1;5;0,2;2;3;0,666666667;;;;;;;;11;1;7;8;1;3;1;1;0;3;3;10;11;25;A. Spanou
19;Championat de France;Exterieur;Victoire;Angers;;Banc;K. Mann;19;52;0,87;19,87;1;2;0,5;1;2;0,5;0;0;;0;0;;;;;;;;;2;0;1;1;3;0;0;0;0;2;0;20;5;44;K. Mann
19;Championat de France;Exterieur;Victoire;Angers;;Banc;TOTAUX EQUIPE;;;;;28;61;0,459016393;25;41;0,609756098;3;20;0,15;11;15;0,733333333;23;44;9;10;27;18;8;70;10;31;41;19;20;7;2;1;19;18;0;82;;TOTAUX EQUIPE
20;Championat de France;Domicile;Victoire;Charleville-Mézières;;Starter;K. Nacickaite;19;39;0,65;19,65;3;7;0,428571429;1;1;1;2;6;0,333333333;2;3;0,666666667;;;;;;;;10;0;0;0;0;3;1;1;0;3;3;5;4;6;K. Nacickaite
20;Championat de France;Domicile;Victoire;Charleville-Mézières;Capitaine;Starter;S. Michel;19;45;0,75;19,75;1;5;0,2;1;3;0,333333333;0;2;0;0;0;;;;;;;;;2;2;2;4;3;1;1;0;0;2;0;12;5;17;S. Michel(C)
